Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/10          std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [115]
[116]    0.0    0.00    0.00      10         std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [116]
                0.00    0.00      10/30          std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [47]
                0.00    0.00      10/10          std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [118]
-----------------------------------------------
                0.00    0.00      10/10          multiply(int) [9]
[117]    0.0    0.00    0.00      10         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [117]
                0.00    0.00      10/10          std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [115]
                0.00    0.00      10/20          std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [96]
-----------------------------------------------
                0.00    0.00      10/10          std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [116]
[118]    0.0    0.00    0.00      10         std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [118]
-----------------------------------------------
                0.00    0.00      10/10          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [121]
[119]    0.0    0.00    0.00      10         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [119]
-----------------------------------------------
                0.00    0.00      10/10          multiply(int) [9]
[120]    0.0    0.00    0.00      10         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [120]
                0.00    0.00      20/20          std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [95]
                0.00    0.00      10/10          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [121]
-----------------------------------------------
                0.00    0.00      10/10          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [120]
[121]    0.0    0.00    0.00      10         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [121]
                0.00    0.00      20/30          std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [47]
                0.00    0.00      10/10          std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [119]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [142]
[122]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [122]
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [124]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::push_back(double&&) [128]
[123]    0.0    0.00    0.00      10         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [123]
                0.00    0.00      10/35          double&& std::forward<double>(std::remove_reference<double>::type&) [44]
                0.00    0.00       5/10          void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [114]
                0.00    0.00       5/8           std::vector<double, std::allocator<double> >::end() [133]
                0.00    0.00       5/5           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [142]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [122]
[124]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [124]
                0.00    0.00      10/10          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [129]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [142]
[125]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::_S_use_relocate() [125]
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [126]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::_S_use_relocate() [125]
[126]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [126]
-----------------------------------------------
                0.00    0.00       5/10          main [1]
                0.00    0.00       5/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [142]
[127]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::begin() [127]
                0.00    0.00      10/18          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [97]
-----------------------------------------------
                0.00    0.00      10/10          main [1]
[128]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::push_back(double&&) [128]
                0.00    0.00      10/10          std::remove_reference<double&>::type&& std::move<double&>(double&) [131]
                0.00    0.00      10/10          void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [123]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [124]
[129]    0.0    0.00    0.00      10         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [129]
                0.00    0.00      30/31          double* std::__niter_base<double*>(double*) [46]
                0.00    0.00      10/10          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [130]
-----------------------------------------------
                0.00    0.00      10/10          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [129]
[130]    0.0    0.00    0.00      10         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [130]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::push_back(double&&) [128]
[131]    0.0    0.00    0.00      10         std::remove_reference<double&>::type&& std::move<double&>(double&) [131]
-----------------------------------------------
                0.00    0.00      10/10          void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [108]
[132]    0.0    0.00    0.00      10         operator new(unsigned long, void*) [132]
-----------------------------------------------
                0.00    0.00       3/8           main [1]
                0.00    0.00       5/8           void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [123]
[133]    0.0    0.00    0.00       8         std::vector<double, std::allocator<double> >::end() [133]
                0.00    0.00       8/18          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [97]
-----------------------------------------------
                0.00    0.00       2/7           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [153]
                0.00    0.00       5/7           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [142]
[134]    0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [134]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [138]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [138]
[135]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [135]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [139]
[136]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [136]
                0.00    0.00       6/17          __gnu_cxx::new_allocator<double>::max_size() const [98]
-----------------------------------------------
                0.00    0.00       1/6           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [169]
                0.00    0.00       5/6           void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [142]
[137]    0.0    0.00    0.00       6         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [137]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [139]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [134]
[138]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [138]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [135]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [137]
